labels,text,expr_s,prob_expr_s,max_prob
disgust,"I was an instructior in a youth organization. Whenever we, the instructors would have a meeting the advisor would be present. He did not understand our worknig conditions but talked a lot and had a lot of outdated ideas. Whenever we disagreed with him he was very discontent and said that we had a prejudice against him. Why did he have to treat us as his subordinates ? ",guilt,"[0.865487406651179, 0.8815373281637827, 0.7461389352877935, 0.9038611749807993, 0.23009543493390083, 0.8082455992698669, 0.8562000890572866]",0.9038611749807993
shame,When we received our academic result I learnt that my results were bad as I had not done my best. The results of my accquaintances were good and when they asked me about my results I really did not want to answer. ,shame,"[0.6807766109704971, 0.8559101223945618, 0.7982974896828333, 0.8467708428700765, 0.0937402076087892, 0.875863512357076, 0.9276224772135416]",0.927622477213541
guilt,"When I was fighting with my elder brother I unintentionally hurt him in the eye with a wooden bar. I felt guilty and feared that he would be blind, fortunately he recovered after days. ",guilt,"[0.744334876537323, 0.676436205705007, 0.8429520130157471, 0.9696420530478159, 0.2806838086495797, 0.73951755464077, 0.8516476154327393]",0.9696420530478159
joy,I finished my homework ,joy,"[0.1228299056335042, 0.04366290600349506, 0.07903495136027534, 0.3718318226747215, 0.4251711890101433, 0.09338539217909177, 0.08523402052621047]",0.4251711890101433
fear,Fear of the turn that the examination paper would take as I lacked confidence. ,fear,"[0.3064650379431744, 0.7505565087000529, 0.9872736732165018, 0.8357306718826294, 0.0063682730130191585, 0.811117559671402, 0.7323621213436127]",0.9872736732165018
anger,"Mr C took my drawing pens, without having asked for my permission first, and lost them. He did not tell me about it till I asked him and then did not try to find them. ",guilt,"[0.9077685872713724, 0.8212896784146627, 0.8637575507164001, 0.9559561014175415, 0.3188353901108106, 0.8893078863620758, 0.9323919316132864]",0.9559561014175415
sadness,"When I learnt that I had to repeat the first year, I found the solution immediately but was blocked by many difficulties. ",guilt,"[0.6771233181158701, 0.5234448909759521, 0.7544391055901846, 0.842718501885732, 0.1897507249377668, 0.7886930207411448, 0.6689707438151041]",0.842718501885732
disgust,My girlfriend lost her temper without any reason and she did not consider or respect my feelings. ,anger,"[0.9478674133618673, 0.8775184353192648, 0.6419732968012491, 0.9145960509777069, 0.035766091363863474, 0.7666976650555929, 0.9427920480569204]",0.9478674133618673
shame,After I had given the wrong answer to my students they pointed it out to me and I had to correct myself. ,guilt,"[0.5576680302619934, 0.33716626465320587, 0.44006162136793137, 0.9163015683492025, 0.20529395900666714, 0.5570187369982401, 0.7300043304761251]",0.9163015683492025
guilt,I prayed unfaithfully. ,shame,"[0.8073253134886423, 0.8936309615770975, 0.7144270936648051, 0.9466875890890757, 0.030378560690830152, 0.8126921653747559, 0.9755976696809133]",0.975597669680913
joy,I am happpy when I get good results in the field of academics or athletics. ,joy,"[0.0007292419274259979, 0.0005194330636489516, 0.002180467917545078, 0.12957774890431514, 0.9486693243185679, 0.0009000286275598531, 0.001237786142155528]",0.9486693243185679
fear,"One day a fierce looking man came to our house and said that my father should apologize to him, however I was alone at home. ",guilt,"[0.7288583864768347, 0.7003851185242335, 0.7697907586892446, 0.7841760118802389, 0.08432500018777016, 0.7060211896896362, 0.7018744051456451]",0.7841760118802389
anger,My cassmate laughed at me when I was being scolded by the teacher. ,shame,"[0.8933339615662893, 0.8917493124802908, 0.8198437492052714, 0.884438951810201, 0.14564883119116226, 0.8124789694945017, 0.9565727611382803]",0.956572761138280
sadness,I knew a girl so lovely that everyone would like her. But she refused to accept my Christmas present and I tried to forget her. ,guilt,"[0.6313945079843203, 0.16841578236198984, 0.3217569327292343, 0.8496488829453787, 0.436266478151083, 0.7730826288461685, 0.6789684593677521]",0.8496488829453787
disgust,"I hate the behaviour of my so called friends, they use bad language, spit, boast and treat the youngsters badly. ",disgust,"[0.9908259411652883, 0.992536743481954, 0.9071999390920004, 0.9345725079377493, 0.02801732086906365, 0.8919066687424978, 0.978312740723292]",0.992536743481954
shame,When I was young my mother told the neighbour that I had wet the bed. I felt ashamed thinking that the neighbour's children would get to know about it. ,shame,"[0.6826947381099066, 0.8885248899459839, 0.9165412684281667, 0.9293502966562907, 0.15102912716489905, 0.8869271477063497, 0.9539068639278412]",0.953906863927841
guilt,One day while we were strolling along the road one of my friends suggested that we go and watch a blue film. I was curious so I went along but I felt quite guilty later. ,guilt,"[0.712114413579305, 0.6840439140796661, 0.6754930019378662, 0.965768833955129, 0.3088015199949344, 0.8393505314985911, 0.863406628370285]",0.965768833955129
joy,"The day the results of the university entrance exam was published, I found my canditate number and I was very excited. ",joy,"[0.006542390096001327, 0.002414825935071955, 0.047121532824045666, 0.3190875603080106, 0.8093484739462534, 0.001124212712359925, 0.003918786319748809]",0.8093484739462534
fear,"One night we were having a barbecue on the beach and I needed to go to my car, which was far away from the beach. It was very dark as there were no street lamps. I ran in the dark, very scared, I ran as fast as possible. ",fear,"[0.7811115880807241, 0.7657384077707926, 0.9881351590156555, 0.8853603303432465, 0.2846137607314934, 0.8819153606891632, 0.7808511555194855]",0.9881351590156555
sadness,I separated with the one I liked most. She refused all my dates and told me that she had dated another one. My heart seemed to cease beating. I was silent for some time and then I whispered goodbye and left without turning back. ,guilt,"[0.5914875566959381, 0.5275745764374733, 0.7719030280907949, 0.7971952358881632, 0.24746162568529448, 0.7831076482931772, 0.5934160252412161]",0.7971952358881632
disgust,"When I was a teacher in an evening school, a girl raised a lot of questions and expressed her opinions. She, very often, took a stand which was different from mine and she thought that it was better than mine. Her opinions were helpful academically, but she did not take into consideration my position in public. Also she seemed to be very talkative and so she disgusted me. ",disgust,"[0.9591156343619028, 0.9818405707677206, 0.8515343765417734, 0.8493446509043375, 0.27972819345692795, 0.8244259655475616, 0.9351691802342733]",0.9818405707677206
shame,I had lunch in a restaurant with a friend and I paid the bill. The change was that of a two dollar and a ten cent coin. As I was talking with my friend I took the two dollar coin and forgot to leave a tip. ,guilt,"[0.7105100949605306, 0.599549782772859, 0.6540857503811518, 0.9634822805722555, 0.23024795452753702, 0.7981083492437998, 0.8896740078926086]",0.9634822805722555
guilt,"I was cold to my sister without meaning it, just because I was upset and frustated. ",anger,"[0.907073438167572, 0.8854755659898123, 0.5853570699691772, 0.8844732443491617, 0.0025698477365949657, 0.8823353946208954, 0.8987745642662048]",0.907073438167572
joy,When I learnt that I had been admitted to the university. ,joy,"[0.4681873172521591, 0.2126892531911532, 0.435479536652565, 0.5999894092480341, 0.854625940322876, 0.3582786905268828, 0.29037059595187503]",0.854625940322876
fear,After the interview for admission to the university and before the admission list was disclosed. I was scared that I would not be admitted and my fear lasted for quite some time. My fear disappeared only after the list was disclosed. ,fear,"[0.5566434736053149, 0.5581691612799963, 0.9256566067536672, 0.7332147558530172, 0.38059477259715396, 0.7047191858291626, 0.6384658614794413]",0.9256566067536672
anger,"When I was studying in the library - preparing for a test, two people sitting next to me talked to each other for minutes. There were no other seats so I could not go elsewhere and I did not want to interrupt them, so I could only be angry in my heart. ",anger,"[0.9909987847010294, 0.9646492898464203, 0.8603151738643646, 0.9005676905314127, 0.1722678003134206, 0.9343794882297516, 0.9020456771055857]",0.9909987847010294
sadness,"I had been separated from my girlfriend for about a year. On her birthday I put a present in her mailbox. I had spent two days choosing a suitable present for her. I waited for a few days and there was no reply from her at last I received a thank-you card in my mailbox. On the card there was only my name, the words thank-you and her signature. I was very sad then. ",sadness,"[0.47316212952136993, 0.5732616384824117, 0.5585597157478333, 0.7637249330679575, 0.1435409135883674, 0.9730388522148132, 0.478814775745074]",0.9730388522148132
disgust,"When I was travelling to school by bus, I went past a place where a sewer had been repaired. There was a bad strong smell which suffocated me and I wanted to leave the place immediately. ",disgust,"[0.9538874725500742, 0.9657392700513204, 0.9632129371166229, 0.8905259172121683, 0.16045793621257567, 0.8512299756209055, 0.9211712082227071]",0.9657392700513204
shame,I received the results of the test paper of my major subject and I found that my result was not as good as a classmate who had recently changed his major subject. I felt very ashamed. ,shame,"[0.8950803875923157, 0.9421228567759196, 0.892080694437027, 0.9431243737538656, 0.20509654093378535, 0.8910260399182638, 0.9805553158124288]",0.980555315812428
guilt,I had promised myself that I would do one good deed every day. One night I saw a beggar whose muscles had been atrophyed. I walked passed him thinking that he was feigning. Later I realized that he had not been pretending and I had a feeling of guilt as I had not kept my promise. ,guilt,"[0.5599527458349863, 0.5762196431557337, 0.671197439233462, 0.9508709212144216, 0.37098177646597225, 0.8037725587685903, 0.8467656473318735]",0.9508709212144216
joy,"Talkiing about the past happy hours with two friends at night in a camp a few months ago. We shared our feelings, notions and every hidden anxiety. I thought that they cared for me and I was very happy and satified. ",joy,"[0.01125176646746695, 0.001965495311499884, 0.1812158201355487, 0.3057500822469592, 0.8369003236293793, 0.015288036898709834, 0.04064426900974164]",0.8369003236293793
fear,I remember that my form teacher was very fierce and dogmatic. My feet would tremble whenever I saw her but I had to face the fact that I had to go for her class. ,fear,"[0.8585152427355448, 0.8960317174593607, 0.9388074974219004, 0.8136143187681834, 0.24277073841464394, 0.5861147666970888, 0.7138238946596781]",0.9388074974219004
anger,"One night I could not practise my violin as my family was watching T. V with the lights off, so I wanted to listen to some tapes. It was dark so I asked my brother to bring me a torch, however he scolded me. I was so angry that I slammed my violin on the floor. ",anger,"[0.9683699905872345, 0.8248793880144755, 0.8251527945200602, 0.9101946651935577, 0.3720075848201911, 0.8644683559735616, 0.8935647010803223]",0.9683699905872345
